id,event_type,course_id,group_id,lecture_id,user_id,from_time,to_time,in_quiz,speed,volume,fullscreen,created_at,updated_at
31254548,2,4363,17002,53828,67636,51.219417,,true,1.0,0.0,false,2020-01-06 13:43:34,2020-01-06 13:43:34
31254542,2,4363,17002,53828,67617,71.331264,,true,1.0,0.8,false,2020-01-06 13:43:20,2020-01-06 13:43:20
31254540,2,4363,17002,53828,67634,45.824214,,true,1.0,0.8,false,2020-01-06 13:43:16,2020-01-06 13:43:16
31254539,2,4363,17002,53828,67623,76.853759,,true,1.0,0.8,false,2020-01-06 13:43:14,2020-01-06 13:43:14
31254534,2,4363,17002,53828,67636,48.530438,,true,1.0,0.0,false,2020-01-06 13:43:06,2020-01-06 13:43:06
31254519,2,4363,17002,53828,67623,74.19052,,true,1.0,0.8,false,2020-01-06 13:42:32,2020-01-06 13:42:32
31254518,2,4363,17002,53828,67636,45.840892,,true,1.0,0.0,false,2020-01-06 13:42:31,2020-01-06 13:42:31
31254517,2,4363,17002,53828,67623,74.127232,,true,1.0,0.8,false,2020-01-06 13:42:31,2020-01-06 13:42:31
31254510,2,4363,17002,53828,67636,43.112979,,true,1.0,0.0,false,2020-01-06 13:42:15,2020-01-06 13:42:15
31254509,2,4363,17002,53828,67626,86.178626,,true,1.0,0.8,false,2020-01-06 13:42:13,2020-01-06 13:42:13
31254501,2,4363,17002,53828,67627,43.164349,,true,1.0,0.8,false,2020-01-06 13:42:07,2020-01-06 13:42:07
31254499,2,4363,17002,53828,67617,68.612552,,true,1.0,0.8,false,2020-01-06 13:41:57,2020-01-06 13:41:57
31254495,2,4363,17002,53828,67636,39.471075,,true,1.0,0.0,false,2020-01-06 13:41:52,2020-01-06 13:41:52
31254494,2,4363,17002,53828,67634,43.054804,,true,1.0,0.8,false,2020-01-06 13:41:51,2020-01-06 13:41:51
31254492,2,4363,17002,53828,67626,83.29908,,true,1.0,0.8,false,2020-01-06 13:41:49,2020-01-06 13:41:49
31254488,2,4363,17002,53828,67636,35.928584,,true,1.0,0.0,false,2020-01-06 13:41:46,2020-01-06 13:41:46
31254482,2,4363,17002,53828,67636,33.17122,,false,1.0,0.0,false,2020-01-06 13:41:39,2020-01-06 13:41:39
31254467,2,4363,17002,53828,67617,65.621297,,true,1.0,0.8,false,2020-01-06 13:41:13,2020-01-06 13:41:13
31254461,2,4363,17002,53828,67622,62.97075,,true,1.0,0.8,false,2020-01-06 13:40:51,2020-01-06 13:40:51
31254458,2,4363,17002,53828,67636,43.153183,,true,1.0,0.0,false,2020-01-06 13:40:50,2020-01-06 13:40:50
31254446,2,4363,17002,53828,67636,43.153183,,true,1.0,0.0,false,2020-01-06 13:40:44,2020-01-06 13:40:44
31254126,2,4363,17002,53828,67621,56.62913,,true,1.0,0.8,false,2020-01-06 13:33:20,2020-01-06 13:33:20
31254125,2,4363,17002,53828,67634,24.79322,,true,1.0,0.8,false,2020-01-06 13:33:19,2020-01-06 13:33:19
31254122,2,4363,17002,53828,67617,48.503417,,true,1.0,0.8,false,2020-01-06 13:33:17,2020-01-06 13:33:17
31254117,2,4363,17002,53828,67626,62.971079,,true,1.0,0.8,false,2020-01-06 13:33:13,2020-01-06 13:33:13
31254113,2,4363,17002,53828,67635,27.200759,,true,1.0,0.8,false,2020-01-06 13:33:04,2020-01-06 13:33:04
31254112,2,4363,17002,53828,67623,62.829209,,true,1.0,0.8,false,2020-01-06 13:33:04,2020-01-06 13:33:04
31254105,2,4363,17002,53828,67636,27.271425,,true,1.0,0.0,false,2020-01-06 13:32:58,2020-01-06 13:32:58
31254101,2,4363,17002,53828,67617,48.503417,,true,1.0,0.8,true,2020-01-06 13:32:54,2020-01-06 13:32:54
31255001,2,4363,17002,53828,67627,65.761192,,true,1.0,0.8,false,2020-01-06 13:55:39,2020-01-06 13:55:39
31254998,2,4363,17002,53828,67634,60.119899,,true,1.0,0.8,false,2020-01-06 13:55:34,2020-01-06 13:55:34
31254996,2,4363,17002,53828,67626,45.876799,,true,1.0,0.8,false,2020-01-06 13:55:31,2020-01-06 13:55:31
31254995,2,4363,17002,53828,67635,68.548898,,true,1.0,0.8,false,2020-01-06 13:55:31,2020-01-06 13:55:31
31254974,2,4363,17002,53828,67636,71.434811,,true,1.0,0.0,false,2020-01-06 13:55:07,2020-01-06 13:55:07
31254969,2,4363,17002,53828,67626,43.039489,,true,1.0,0.8,false,2020-01-06 13:55:03,2020-01-06 13:55:03
31254955,2,4363,17002,53828,67617,92.180671,,true,1.0,0.8,false,2020-01-06 13:54:50,2020-01-06 13:54:50
31254953,2,4363,17002,53828,67622,86.263419,,true,1.0,0.8,false,2020-01-06 13:54:48,2020-01-06 13:54:48
31254949,2,4363,17002,53828,67638,33.075156497,,true,1.0,0.0,false,2020-01-06 13:54:47,2020-01-06 13:54:47
31254939,2,4363,17002,53828,67623,94.805658,,true,1.0,0.8,false,2020-01-06 13:54:23,2020-01-06 13:54:23
31254937,2,4363,17002,53828,67622,83.265616,,true,1.0,0.8,false,2020-01-06 13:54:20,2020-01-06 13:54:20
31254934,2,4363,17002,53828,67635,65.607142,,true,1.0,0.8,false,2020-01-06 13:54:13,2020-01-06 13:54:13
31254932,2,4363,17002,53828,67627,62.842326,,true,1.0,0.8,false,2020-01-06 13:54:04,2020-01-06 13:54:04
31254929,2,4363,17002,53828,67626,39.471075,,true,1.0,0.8,false,2020-01-06 13:53:54,2020-01-06 13:53:54
31254087,2,4363,17002,53828,67626,60.127474,,true,1.0,0.8,false,2020-01-06 13:32:47,2020-01-06 13:32:47
31254073,2,4363,17002,53828,67622,42.959954,,true,1.0,0.8,false,2020-01-06 13:32:38,2020-01-06 13:32:38
31254071,2,4363,17002,53828,67627,27.095554,,true,1.0,0.8,false,2020-01-06 13:32:37,2020-01-06 13:32:37
31254059,2,4363,17002,53828,67636,24.746868,,true,1.0,0.0,false,2020-01-06 13:32:30,2020-01-06 13:32:30
31254053,2,4363,17002,53828,67617,48.503417,,true,1.0,0.0,false,2020-01-06 13:32:17,2020-01-06 13:32:17
31254049,2,4363,17002,53828,67634,21.533901,,true,1.0,0.8,false,2020-01-06 13:32:16,2020-01-06 13:32:16
31254043,2,4363,17002,53828,67634,18.263952,,true,1.0,0.8,false,2020-01-06 13:32:11,2020-01-06 13:32:11
31254038,2,4363,17002,53828,67617,48.503417,,true,1.0,0.0,false,2020-01-06 13:32:09,2020-01-06 13:32:09
31254028,2,4363,17002,53828,67617,48.503417,,true,1.0,0.0,false,2020-01-06 13:32:04,2020-01-06 13:32:04
31254020,2,4363,17002,53828,67627,27.33736,,true,1.0,0.8,false,2020-01-06 13:32:02,2020-01-06 13:32:02
31254016,2,4363,17002,53828,67634,15.391901,,true,1.0,0.8,false,2020-01-06 13:32:01,2020-01-06 13:32:01
31254014,2,4363,17002,53828,67622,39.471075,,true,1.0,0.8,false,2020-01-06 13:31:58,2020-01-06 13:31:58
31254013,2,4363,17002,53828,67623,60.193952,,true,1.0,0.8,false,2020-01-06 13:31:58,2020-01-06 13:31:58
31254012,2,4363,17002,53828,67635,24.872574,,true,1.0,0.8,false,2020-01-06 13:31:58,2020-01-06 13:31:58
31254011,2,4363,17002,53828,67627,27.33736,,true,1.0,0.8,false,2020-01-06 13:31:57,2020-01-06 13:31:57
31253992,2,4363,17002,53828,67627,24.697134,,true,1.0,0.8,false,2020-01-06 13:31:44,2020-01-06 13:31:44
31253989,2,4363,17002,53828,67622,35.928584,,true,1.0,0.8,false,2020-01-06 13:31:43,2020-01-06 13:31:43
31253987,2,4363,17002,53828,67621,54.082305,,true,1.0,0.8,false,2020-01-06 13:31:41,2020-01-06 13:31:41
31253977,2,4363,17002,53828,67622,33.17122,,true,1.0,0.8,false,2020-01-06 13:31:38,2020-01-06 13:31:38
31253967,2,4363,17002,53828,67617,48.503417,,true,1.0,0.0,false,2020-01-06 13:31:36,2020-01-06 13:31:36
31253961,2,4363,17002,53828,67626,56.638064,,true,1.0,0.8,false,2020-01-06 13:31:30,2020-01-06 13:31:30
31253954,2,4363,17002,53828,67622,39.628743,,true,1.0,0.8,false,2020-01-06 13:31:23,2020-01-06 13:31:23
31253949,2,4363,17002,53828,67622,39.610062,,true,1.0,0.8,false,2020-01-06 13:31:20,2020-01-06 13:31:20
31253943,2,4363,17002,53828,67634,21.533901,,true,1.0,0.8,false,2020-01-06 13:31:14,2020-01-06 13:31:14
31253938,2,4363,17002,53828,67617,48.503417,,true,1.0,0.0,false,2020-01-06 13:31:05,2020-01-06 13:31:05
31253925,2,4363,17002,53828,67617,48.503417,,true,1.0,0.0,false,2020-01-06 13:30:50,2020-01-06 13:30:50
31253920,2,4363,17002,53828,67635,21.546063,,true,1.0,0.8,false,2020-01-06 13:30:46,2020-01-06 13:30:46
31253918,2,4363,17002,53828,67617,48.503417,,true,1.0,0.0,false,2020-01-06 13:30:45,2020-01-06 13:30:45
31253914,2,4363,17002,53828,67617,48.503417,,true,1.0,0.0,false,2020-01-06 13:30:40,2020-01-06 13:30:40
31253911,2,4363,17002,53828,67621,51.252169,,true,1.0,0.8,false,2020-01-06 13:30:30,2020-01-06 13:30:30
31253908,2,4363,17002,53828,67636,21.531494,,true,1.0,0.0,false,2020-01-06 13:30:28,2020-01-06 13:30:28
31253906,2,4363,17002,53828,67626,54.056931,,true,1.0,0.8,false,2020-01-06 13:30:26,2020-01-06 13:30:26
31253899,2,4363,17002,53828,67623,56.60353,,true,1.0,0.8,false,2020-01-06 13:30:15,2020-01-06 13:30:15
31253898,2,4363,17002,53828,67636,18.404057,,true,1.0,0.0,false,2020-01-06 13:30:13,2020-01-06 13:30:13
31253890,2,4363,17002,53828,67621,48.42285,,true,1.0,0.8,false,2020-01-06 13:30:04,2020-01-06 13:30:04
31253887,2,4363,17002,53828,67634,21.533901,,true,1.0,0.8,false,2020-01-06 13:30:00,2020-01-06 13:30:00
31253884,2,4363,17002,53828,67634,21.533901,,true,1.0,0.8,false,2020-01-06 13:29:58,2020-01-06 13:29:58
31253881,2,4363,17002,53828,67622,39.610036,,true,1.0,0.8,false,2020-01-06 13:29:56,2020-01-06 13:29:56
31253879,2,4363,17002,53828,67627,21.511239,,true,1.0,0.8,false,2020-01-06 13:29:51,2020-01-06 13:29:51
31253877,2,4363,17002,53828,67634,21.533901,,true,1.0,0.8,false,2020-01-06 13:29:49,2020-01-06 13:29:49
31253874,2,4363,17002,53828,67636,15.401359,,true,1.0,0.0,false,2020-01-06 13:29:45,2020-01-06 13:29:45
31253872,2,4363,17002,53828,67634,18.263952,,true,1.0,0.8,false,2020-01-06 13:29:42,2020-01-06 13:29:42
31253867,2,4363,17002,53828,67634,22.172682,,false,1.0,0.8,false,2020-01-06 13:29:37,2020-01-06 13:29:37
31253864,2,4363,17002,53828,67634,21.513226,,true,1.0,0.8,false,2020-01-06 13:29:35,2020-01-06 13:29:35
31253862,2,4363,17002,53828,67623,54.159046,,true,1.0,0.8,false,2020-01-06 13:29:31,2020-01-06 13:29:31
31253860,2,4363,17002,53828,67621,45.876093,,true,1.0,0.8,false,2020-01-06 13:29:28,2020-01-06 13:29:28
31253858,2,4363,17002,53828,67626,51.386773,,true,1.0,0.8,false,2020-01-06 13:29:26,2020-01-06 13:29:26
31253855,2,4363,17002,53828,67627,18.290514,,true,1.0,0.8,false,2020-01-06 13:29:16,2020-01-06 13:29:16
31253853,2,4363,17002,53828,67623,51.270004,,true,1.0,0.8,false,2020-01-06 13:29:13,2020-01-06 13:29:13
31253848,2,4363,17002,53828,67626,48.503417,,true,1.0,0.8,false,2020-01-06 13:29:05,2020-01-06 13:29:05
31253843,2,4363,17002,53828,67617,48.503417,,true,1.0,0.0,false,2020-01-06 13:29:00,2020-01-06 13:29:00
31253842,2,4363,17002,53828,67627,15.406478,,true,1.0,0.8,false,2020-01-06 13:28:59,2020-01-06 13:28:59
31253836,2,4363,17002,53828,67634,18.263952,,true,1.0,0.8,false,2020-01-06 13:28:52,2020-01-06 13:28:52
31253834,2,4363,17002,53828,67617,46.005783782,,true,1.0,0.0,false,2020-01-06 13:28:49,2020-01-06 13:28:49
31253833,2,4363,17002,53828,67626,45.861915,,true,1.0,0.8,false,2020-01-06 13:28:46,2020-01-06 13:28:46
31253830,2,4363,17002,53828,67634,18.263952,,true,1.0,0.8,false,2020-01-06 13:28:44,2020-01-06 13:28:44
31253825,2,4363,17002,53828,67636,11.513718,,true,1.0,0.0,false,2020-01-06 13:28:43,2020-01-06 13:28:43
31253824,2,4363,17002,53828,67627,11.465934,,true,1.0,0.8,false,2020-01-06 13:28:42,2020-01-06 13:28:42
31253823,2,4363,17002,53828,67623,48.554088,,true,1.0,0.8,false,2020-01-06 13:28:41,2020-01-06 13:28:41
31253819,2,4363,17002,53828,67627,13.674466,,false,1.0,0.8,false,2020-01-06 13:28:37,2020-01-06 13:28:37
31253817,2,4363,17002,53828,67627,11.398911,,true,1.0,0.8,false,2020-01-06 13:28:34,2020-01-06 13:28:34
31253813,2,4363,17002,53828,67617,43.138034544,,true,1.0,0.0,false,2020-01-06 13:28:29,2020-01-06 13:28:29
31253810,2,4363,17002,53828,67631,68.623812,,true,1.0,0.8,false,2020-01-06 13:28:22,2020-01-06 13:28:22
31253808,2,4363,17002,53828,67634,20.030452,,false,1.0,0.8,false,2020-01-06 13:28:12,2020-01-06 13:28:12
31253806,2,4363,17002,53828,67634,18.231019,,true,1.0,0.8,false,2020-01-06 13:28:09,2020-01-06 13:28:09
31253804,2,4363,17002,53828,67634,15.339296,,true,1.0,0.8,false,2020-01-06 13:28:06,2020-01-06 13:28:06
31253803,2,4363,17002,53828,67631,65.568822,,true,1.0,0.8,false,2020-01-06 13:28:03,2020-01-06 13:28:03
31253800,2,4363,17002,53828,67621,43.045799,,true,1.0,0.8,false,2020-01-06 13:28:01,2020-01-06 13:28:01
31253790,2,4363,17002,53828,67631,63.053794,,true,1.0,0.8,false,2020-01-06 13:27:53,2020-01-06 13:27:53
31253780,2,4363,17002,53828,67631,60.215102,,true,1.0,0.8,false,2020-01-06 13:27:31,2020-01-06 13:27:31
31253776,2,4363,17002,53828,67623,45.921588,,true,1.0,0.8,false,2020-01-06 13:27:20,2020-01-06 13:27:20
31253772,2,4363,17002,53828,67634,11.649637,,true,1.0,0.8,false,2020-01-06 13:27:15,2020-01-06 13:27:15
31253770,2,4363,17002,53828,67634,11.649637,,true,1.0,0.8,false,2020-01-06 13:27:14,2020-01-06 13:27:14
31253768,2,4363,17002,53828,67635,18.227247,,true,1.0,0.8,false,2020-01-06 13:27:12,2020-01-06 13:27:12
31253742,2,4363,17002,53828,67623,43.202921,,true,1.0,0.8,false,2020-01-06 13:26:55,2020-01-06 13:26:55
31253741,2,4363,17002,53828,67623,43.138395,,true,1.0,0.8,false,2020-01-06 13:26:54,2020-01-06 13:26:54
31253731,2,4363,17002,53828,67631,54.097585,,true,1.0,0.8,false,2020-01-06 13:26:48,2020-01-06 13:26:48
31253728,2,4363,17002,53828,67635,15.405829,,true,1.0,0.8,false,2020-01-06 13:26:41,2020-01-06 13:26:41
31253720,2,4363,17002,53828,67622,35.904592,,true,1.0,0.8,false,2020-01-06 13:26:32,2020-01-06 13:26:32
31253718,2,4363,17002,53828,67631,51.232558,,true,1.0,0.8,false,2020-01-06 13:26:29,2020-01-06 13:26:29
31253716,2,4363,17002,53828,67621,39.65072,,true,1.0,0.8,false,2020-01-06 13:26:28,2020-01-06 13:26:28
31253711,2,4363,17002,53828,67617,39.45092136,,true,1.0,0.0,false,2020-01-06 13:26:09,2020-01-06 13:26:09
31253706,2,4363,17002,53828,67622,33.188753,,true,1.0,0.8,false,2020-01-06 13:26:05,2020-01-06 13:26:05
31253704,2,4363,17002,53828,67631,48.464249,,true,1.0,0.8,false,2020-01-06 13:26:04,2020-01-06 13:26:04
31254442,2,4363,17002,53828,67636,43.153183,,true,1.0,0.0,false,2020-01-06 13:40:40,2020-01-06 13:40:40
31254439,2,4363,17002,53828,67626,80.145316,,true,1.0,0.8,false,2020-01-06 13:40:38,2020-01-06 13:40:38
31254437,2,4363,17002,53828,67636,43.153183,,true,1.0,0.0,false,2020-01-06 13:40:34,2020-01-06 13:40:34
31254435,2,4363,17002,53828,67635,43.078478,,true,1.0,0.8,false,2020-01-06 13:40:31,2020-01-06 13:40:31
31254423,2,4363,17002,53828,67636,39.471075,,true,1.0,0.0,false,2020-01-06 13:40:23,2020-01-06 13:40:23
31254420,2,4363,17002,53828,67617,62.905755,,true,1.0,0.8,false,2020-01-06 13:40:17,2020-01-06 13:40:17
31254418,2,4363,17002,53828,67636,35.928584,,true,1.0,0.0,false,2020-01-06 13:40:15,2020-01-06 13:40:15
31254417,2,4363,17002,53828,67634,39.405553,,true,1.0,0.8,false,2020-01-06 13:40:14,2020-01-06 13:40:14
31254412,2,4363,17002,53828,67623,71.216827,,true,1.0,0.8,false,2020-01-06 13:40:10,2020-01-06 13:40:10
31254410,2,4363,17002,53828,67636,33.17122,,false,1.0,0.0,false,2020-01-06 13:40:09,2020-01-06 13:40:09
31254403,2,4363,17002,53828,67622,60.249809,,true,1.0,0.8,false,2020-01-06 13:40:03,2020-01-06 13:40:03
31254391,2,4363,17002,53828,67636,42.955028,,true,1.0,0.0,false,2020-01-06 13:39:52,2020-01-06 13:39:52
31254388,2,4363,17002,53828,67626,76.932686,,true,1.0,0.8,false,2020-01-06 13:39:47,2020-01-06 13:39:47
31254383,2,4363,17002,53828,67617,60.175155,,true,1.0,0.8,false,2020-01-06 13:39:33,2020-01-06 13:39:33
31254366,2,4363,17002,53828,67635,39.502486,,true,1.0,0.8,false,2020-01-06 13:39:09,2020-01-06 13:39:09
31254361,2,4363,17002,53828,67627,39.583715,,true,1.0,0.8,false,2020-01-06 13:39:04,2020-01-06 13:39:04
31254343,2,4363,17002,53828,67634,36.061948,,true,1.0,0.8,false,2020-01-06 13:38:47,2020-01-06 13:38:47
31254341,2,4363,17002,53828,67621,68.543754,,true,1.0,0.8,false,2020-01-06 13:38:45,2020-01-06 13:38:45
31254327,2,4363,17002,53828,67617,56.442384,,true,1.0,0.8,false,2020-01-06 13:38:28,2020-01-06 13:38:28
31254326,2,4363,17002,53828,67627,35.863761,,true,1.0,0.8,false,2020-01-06 13:38:28,2020-01-06 13:38:28
31254322,2,4363,17002,53828,67635,35.928293,,true,1.0,0.8,false,2020-01-06 13:38:21,2020-01-06 13:38:21
31254320,2,4363,17002,53828,67621,65.716203,,true,1.0,0.8,false,2020-01-06 13:38:20,2020-01-06 13:38:20
31254306,2,4363,17002,53828,67631,94.868075,,true,1.0,0.8,false,2020-01-06 13:37:56,2020-01-06 13:37:56
31254302,2,4363,17002,53828,67634,33.262062,,true,1.0,0.8,false,2020-01-06 13:37:46,2020-01-06 13:37:46
31254298,2,4363,17002,53828,67631,92.089816,,true,1.0,0.8,false,2020-01-06 13:37:41,2020-01-06 13:37:41
31254286,2,4363,17002,53828,67631,88.832575,,true,1.0,0.8,false,2020-01-06 13:37:33,2020-01-06 13:37:33
31254277,2,4363,17002,53828,67617,54.273578,,true,1.0,0.8,false,2020-01-06 13:37:21,2020-01-06 13:37:21
31254275,2,4363,17002,53828,67617,54.145948,,true,1.0,0.8,false,2020-01-06 13:37:21,2020-01-06 13:37:21
31254274,2,4363,17002,53828,67635,33.120241,,true,1.0,0.8,false,2020-01-06 13:37:21,2020-01-06 13:37:21
31254269,2,4363,17002,53828,67631,86.05522,,true,1.0,0.8,false,2020-01-06 13:37:16,2020-01-06 13:37:16
31254265,2,4363,17002,53828,67622,56.535962,,true,1.0,0.8,false,2020-01-06 13:37:12,2020-01-06 13:37:12
31254264,2,4363,17002,53828,67626,74.103435,,true,1.0,0.8,false,2020-01-06 13:37:11,2020-01-06 13:37:11
31254262,2,4363,17002,53828,67627,33.235145,,true,1.0,0.8,false,2020-01-06 13:37:09,2020-01-06 13:37:09
31254260,2,4363,17002,53828,67631,83.295202,,true,1.0,0.8,false,2020-01-06 13:37:07,2020-01-06 13:37:07
31254254,2,4363,17002,53828,67636,39.499496,,true,1.0,0.0,false,2020-01-06 13:37:01,2020-01-06 13:37:01
31254252,2,4363,17002,53828,67631,80.042185,,true,1.0,0.8,false,2020-01-06 13:36:58,2020-01-06 13:36:58
31254246,2,4363,17002,53828,67631,76.778055,,true,1.0,0.8,false,2020-01-06 13:36:50,2020-01-06 13:36:50
31254242,2,4363,17002,53828,67631,74.005849,,true,1.0,0.8,false,2020-01-06 13:36:44,2020-01-06 13:36:44
31254240,2,4363,17002,53828,67622,54.027879,,true,1.0,0.8,false,2020-01-06 13:36:41,2020-01-06 13:36:41
31254238,2,4363,17002,53828,67617,51.522011,,true,1.0,0.8,false,2020-01-06 13:36:36,2020-01-06 13:36:36
31254233,2,4363,17002,53828,67635,30.279613,,true,1.0,0.8,false,2020-01-06 13:36:29,2020-01-06 13:36:29
31254230,2,4363,17002,53828,67631,71.214709,,true,1.0,0.8,false,2020-01-06 13:36:25,2020-01-06 13:36:25
31254226,2,4363,17002,53828,67634,30.282267,,true,1.0,0.8,false,2020-01-06 13:36:20,2020-01-06 13:36:20
31254222,2,4363,17002,53828,67621,62.8899,,true,1.0,0.8,false,2020-01-06 13:36:14,2020-01-06 13:36:14
31254221,2,4363,17002,53828,67626,71.19237,,true,1.0,0.8,false,2020-01-06 13:36:13,2020-01-06 13:36:13
31254220,2,4363,17002,53828,67636,35.865528,,true,1.0,0.0,false,2020-01-06 13:36:13,2020-01-06 13:36:13
31254209,2,4363,17002,53828,67631,15.391901,,true,1.0,0.8,false,2020-01-06 13:35:58,2020-01-06 13:35:58
31254207,2,4363,17002,53828,67622,51.266856,,true,1.0,0.8,false,2020-01-06 13:35:54,2020-01-06 13:35:54
31254203,2,4363,17002,53828,67621,60.022463,,true,1.0,0.8,false,2020-01-06 13:35:39,2020-01-06 13:35:39
31254200,2,4363,17002,53828,67636,33.3619,,true,1.0,0.0,false,2020-01-06 13:35:32,2020-01-06 13:35:32
31254197,2,4363,17002,53828,67627,30.246619,,true,1.0,0.8,false,2020-01-06 13:35:11,2020-01-06 13:35:11
31254192,2,4363,17002,53828,67622,48.503417,,true,1.0,0.8,false,2020-01-06 13:34:54,2020-01-06 13:34:54
31254188,2,4363,17002,53828,67622,45.94075,,true,1.0,0.8,false,2020-01-06 13:34:46,2020-01-06 13:34:46
31254186,2,4363,17002,53828,67634,27.232585,,true,1.0,0.8,false,2020-01-06 13:34:17,2020-01-06 13:34:17
31254185,2,4363,17002,53828,67622,45.940726,,true,1.0,0.8,false,2020-01-06 13:34:16,2020-01-06 13:34:16
31254184,2,4363,17002,53828,67636,30.219746,,true,1.0,0.0,false,2020-01-06 13:34:15,2020-01-06 13:34:15
31254181,2,4363,17002,53828,67626,68.663799,,true,1.0,0.8,false,2020-01-06 13:34:14,2020-01-06 13:34:14
31254177,2,4363,17002,53828,67623,68.64138,,true,1.0,0.8,false,2020-01-06 13:34:08,2020-01-06 13:34:08
31254164,2,4363,17002,53828,67626,65.564094,,true,1.0,0.8,false,2020-01-06 13:33:48,2020-01-06 13:33:48
31254159,2,4363,17002,53828,67623,65.747769,,true,1.0,0.8,false,2020-01-06 13:33:42,2020-01-06 13:33:42
31253701,2,4363,17002,53828,67631,45.952381,,true,1.0,0.8,false,2020-01-06 13:25:54,2020-01-06 13:25:54
31253696,2,4363,17002,53828,67621,35.974575,,true,1.0,0.8,false,2020-01-06 13:25:45,2020-01-06 13:25:45
31253695,2,4363,17002,53828,67631,42.961476,,true,1.0,0.8,false,2020-01-06 13:25:44,2020-01-06 13:25:44
31253694,2,4363,17002,53828,67635,11.388186,,true,1.0,0.8,false,2020-01-06 13:25:43,2020-01-06 13:25:43
31253690,2,4363,17002,53828,67617,36.072257169,,true,1.0,0.0,false,2020-01-06 13:25:34,2020-01-06 13:25:34
31253686,2,4363,17002,53828,67631,39.436827,,true,1.0,0.8,false,2020-01-06 13:25:27,2020-01-06 13:25:27
31253681,2,4363,17002,53828,67631,35.977324,,true,1.0,0.8,false,2020-01-06 13:25:06,2020-01-06 13:25:06
31253672,2,4363,17002,53828,67631,33.11961,,true,1.0,0.8,false,2020-01-06 13:24:33,2020-01-06 13:24:33
31253671,2,4363,17002,53828,67621,33.140517,,true,1.0,0.8,false,2020-01-06 13:24:32,2020-01-06 13:24:32
31253670,2,4363,17002,53828,67622,30.229756,,true,1.0,0.8,false,2020-01-06 13:24:31,2020-01-06 13:24:31
31253662,2,4363,17002,53828,67626,45.784893,,true,1.0,0.8,false,2020-01-06 13:24:27,2020-01-06 13:24:27
31253648,2,4363,17002,53828,67626,42.945098,,true,1.0,0.8,false,2020-01-06 13:24:01,2020-01-06 13:24:01
31253645,2,4363,17002,53828,67617,33.167066393,,true,1.0,0.0,false,2020-01-06 13:23:55,2020-01-06 13:23:55
31253640,2,4363,17002,53828,67622,27.181152,,true,1.0,0.8,false,2020-01-06 13:23:36,2020-01-06 13:23:36
31253636,2,4363,17002,53828,67617,30.136716439,,true,1.0,0.0,false,2020-01-06 13:23:24,2020-01-06 13:23:24
31253635,2,4363,17002,53828,67623,39.510948,,true,1.0,0.8,false,2020-01-06 13:23:23,2020-01-06 13:23:23
31253633,2,4363,17002,53828,67623,39.434441,,true,1.0,0.8,false,2020-01-06 13:23:22,2020-01-06 13:23:22
31253628,2,4363,17002,53828,67631,30.184487,,true,1.0,0.8,false,2020-01-06 13:23:14,2020-01-06 13:23:14
31253621,2,4363,17002,53828,67622,24.722357,,true,1.0,0.8,false,2020-01-06 13:23:04,2020-01-06 13:23:04
31253619,2,4363,17002,53828,67626,39.621765,,true,1.0,0.8,false,2020-01-06 13:23:01,2020-01-06 13:23:01
31253610,2,4363,17002,53828,67617,27.217152624,,true,1.0,0.0,false,2020-01-06 13:22:43,2020-01-06 13:22:43
31253609,2,4363,17002,53828,67631,27.091481,,true,1.0,0.8,false,2020-01-06 13:22:41,2020-01-06 13:22:41
31253607,2,4363,17002,53828,67623,35.935075,,true,1.0,0.8,false,2020-01-06 13:22:39,2020-01-06 13:22:39
31253604,2,4363,17002,53828,67626,36.047389,,true,1.0,0.8,false,2020-01-06 13:22:38,2020-01-06 13:22:38
31253602,2,4363,17002,53828,67621,30.31113,,true,1.0,0.8,false,2020-01-06 13:22:38,2020-01-06 13:22:38
31253596,2,4363,17002,53828,67623,35.858664,,true,1.0,0.8,false,2020-01-06 13:22:31,2020-01-06 13:22:31
31253589,2,4363,17002,53828,67622,21.533901,,true,1.0,0.8,false,2020-01-06 13:22:18,2020-01-06 13:22:18
31253588,2,4363,17002,53828,67631,24.745556,,true,1.0,0.8,false,2020-01-06 13:22:18,2020-01-06 13:22:18
31253583,2,4363,17002,53828,67617,24.826472565,,true,1.0,0.8,false,2020-01-06 13:22:12,2020-01-06 13:22:12
31253578,2,4363,17002,53828,67622,18.263952,,true,1.0,0.8,false,2020-01-06 13:22:05,2020-01-06 13:22:05
31253575,2,4363,17002,53828,67631,21.470726,,true,1.0,0.8,false,2020-01-06 13:22:01,2020-01-06 13:22:01
31253570,2,4363,17002,53828,67626,33.214374,,true,1.0,0.8,false,2020-01-06 13:21:50,2020-01-06 13:21:50
31253569,2,4363,17002,53828,67617,21.6396888888889,,true,1.0,0.8,false,2020-01-06 13:21:49,2020-01-06 13:21:49
31253561,2,4363,17002,53828,67631,18.354556,,true,1.0,0.8,false,2020-01-06 13:21:39,2020-01-06 13:21:39
31253559,2,4363,17002,53828,67617,18.236719905,,true,1.0,0.8,false,2020-01-06 13:21:38,2020-01-06 13:21:38
31253555,2,4363,17002,53828,67622,15.391901,,true,1.0,0.8,false,2020-01-06 13:21:32,2020-01-06 13:21:32
31253554,2,4363,17002,53828,67617,15.420993436,,true,1.0,0.8,false,2020-01-06 13:21:29,2020-01-06 13:21:29
